Log HR Apixaban Stroke,Log HR Apixaban MI,Log HR Apixaban Bleed,Log HR Apixaban ICH,Log HR Apixaban Death,Log HR Apixaban SE,Log HR Apixaban TIA,Log HR Dabigatran Stroke,Log HR Dabigatran MI,Log HR Dabigatran Bleed,Log HR Dabigatran ICH,Log HR Dabigatran Death,Log HR Dabigatran SE,Log HR Dabigatran TIA,Log HR Edoxaban Stroke,Log HR Edoxaban MI,Log HR Edoxaban Bleed,Log HR Edoxaban ICH,Log HR Edoxaban Death,Log HR Edoxaban SE,Log HR Edoxaban TIA
-0.1079,-0.1824,-0.2164,-0.926,-0.1681,-0.534,0.7784,-0.17,0.1644,0.02559,-0.7536,-0.1903,-0.467,1.645,-0.03739,-0.1994,-0.09969,-0.6717,-0.06686,-0.2445,0.5973
-0.1598,-0.1824,-0.2695,-1.037,-0.1681,-0.534,-0.6848,-0.17,0.1644,0.02559,-0.8862,-0.1903,-0.467,1.501,-0.03739,-0.1994,-0.09969,-0.6717,-0.06686,-0.2445,-0.9587
-0.1598,-0.1824,-0.2695,-0.8484,-0.1681,-0.534,-0.6848,-0.1334,0.3408,0.09363,-0.8862,-0.1903,-0.5221,-0.9787,-0.03739,-0.1994,-0.13,-0.6241,-0.06686,-0.2445,1.012
-0.1598,-0.09861,-0.2695,-0.8484,-0.1681,-0.534,-0.6848,-0.1334,0.2871,0.09363,-0.8862,-0.1523,-0.3601,2.372,-0.03739,-0.1994,-0.1132,-0.6241,-0.06686,-0.2445,0.08162
-0.1598,-0.09861,-0.2695,-0.8484,-0.1681,-0.534,-1.056,-0.1334,0.2871,0.04009,-0.8862,-0.1523,-0.3601,1.104,-0.03739,0.003205,-0.07919,-0.6241,-0.06686,-0.6357,2.551
-0.1598,-0.09861,-0.2695,-1.019,-0.1681,-0.5264,-1.056,-0.1334,0.3304,0.05794,-1.006,-0.1745,-0.3601,0.2779,0.04703,0.003205,-0.07919,-0.5628,-0.06686,-0.6357,1.821
-0.1598,-0.08217,-0.1502,-0.8058,-0.1681,-0.5264,-1.495,-0.1334,0.3304,0.05794,-1.006,-0.1267,-0.3601,2.628,-0.04999,0.003205,-0.07919,-0.5833,-0.09285,-0.6357,2.11
-0.1598,-0.08217,-0.1502,-0.8058,-0.1681,-0.5264,-1.495,-0.1334,0.3304,0.05794,-1.006,-0.1267,-0.3601,1.689,-0.04999,-0.1548,-0.1464,-0.5833,-0.07498,-0.6357,-1.569
-0.1598,-0.08217,-0.1502,-0.8058,-0.1681,-0.5264,-1.495,-0.1334,0.3304,0.05794,-1.006,-0.1267,-0.448,0.3274,0.001158,-0.1548,-0.1464,-0.5833,-0.07498,-0.6357,0.1684
-0.1598,-0.08217,-0.1502,-0.8058,-0.1623,-0.5264,-1.495,-0.05165,0.3304,0.05794,-1.006,-0.1267,-0.448,0.4507,0.001028,-0.07947,-0.1464,-0.5833,-0.1341,-0.2748,-1.148
-0.1223,-0.08217,-0.1502,-0.8058,-0.187,-0.5309,-1.495,-0.269,0.3304,0.05794,-1.006,-0.1267,-0.448,0.4194,0.001028,-0.07947,-0.1464,-0.5833,-0.1341,-0.2748,1.706
-0.1223,-0.08217,-0.1502,-0.7047,-0.187,-0.6207,-1.495,-0.269,0.3304,0.2024,-1.006,-0.1267,-0.4506,0.3763,0.001028,-0.07947,-0.1464,-0.7204,-0.1341,-0.544,1.313
0.07392,-0.08217,-0.1392,-0.7521,-0.187,-0.6207,-1.495,-0.4034,0.2673,0.2024,-1.006,-0.1267,-0.4506,-0.8137,0.001028,-0.07947,-0.1464,-0.7204,-0.1268,-0.544,0.07825
0.07392,-0.0799,-0.1392,-0.7521,-0.187,-0.6207,-1.495,-0.301,0.2673,0.2024,-1.006,-0.1267,-0.4506,3.075,0.001028,-0.07947,-0.1464,-0.7204,-0.1268,-0.544,0.3513
-0.1222,-0.0938,-0.1392,-0.7615,-0.187,-0.6207,-0.7603,-0.301,0.2673,0.03254,-1.006,-0.1267,-0.4506,0.288,-0.1611,-0.07947,-0.1464,-0.7204,-0.08755,-0.544,0.9579
-0.05235,-0.1951,-0.1392,-0.7615,-0.187,-0.6722,-0.7603,-0.3272,0.169,0.03254,-1.006,-0.1711,-0.4506,-1.845,-0.1611,-0.07947,-0.1464,-0.7204,-0.08755,-0.544,-1.807
-0.01802,-0.2536,-0.1445,-0.7717,-0.187,-0.7327,-0.7603,-0.3301,0.2278,0.03254,-1.028,-0.1711,-0.5396,-0.7291,-0.1611,-0.07947,-0.1416,-0.7204,-0.08755,-1,1.043
-0.01802,-0.2536,-0.1445,-0.7717,-0.187,-0.8636,-0.7603,-0.3301,0.2278,0.03254,-1.15,-0.1711,-0.5396,-1.005,-0.1611,-0.0631,-0.1416,-0.9634,-0.1479,-1,3.765
-0.01802,-0.05712,-0.1445,-0.7717,-0.187,-0.8636,-0.7603,-0.3301,0.2278,0.03254,-1.15,-0.1419,-0.5396,0.855,-0.1611,-0.0631,-0.1416,-0.9634,-0.1479,-1,-0.1369
-0.01802,-0.049,-0.1445,-0.7717,-0.187,-0.8636,-1.388,-0.3301,0.2278,-0.04458,-1.15,-0.08892,-0.5396,1.244,-0.1611,-0.0631,-0.1416,-0.9233,-0.09383,-1.159,0.8027
-0.1686,-0.049,-0.2096,-0.7717,-0.1876,-0.8273,-1.388,-0.3301,0.2278,-0.05237,-0.8305,-0.1918,-0.5396,-0.8054,-0.09979,-0.08558,-0.1416,-0.9233,-0.073,-1.159,-0.9097
-0.1686,-0.049,-0.2096,-0.7467,-0.1876,-0.8273,-1.388,-0.291,0.2278,0.07524,-1.141,-0.1918,-0.5396,-1.076,0.04332,-0.08558,-0.1416,-0.6858,-0.073,-1.159,-1.378
-0.1686,-0.049,-0.2096,-0.7983,-0.1876,-0.8245,-1.388,-0.4719,0.2278,-0.05202,-1.141,-0.1918,-0.3643,1.383,0.04332,-0.06954,-0.1416,-0.6858,-0.073,-1.522,2.361
-0.0423,-0.049,-0.2096,-0.9726,-0.1493,-0.8261,-3.808,-0.3883,0.2278,-0.06712,-1.141,-0.1979,-0.3643,-0.3733,0.04332,-0.06954,-0.1416,-0.7994,-0.073,-1.181,-2.34
-0.1355,-0.1034,-0.2096,-0.9726,-0.1493,-0.8261,0.09776,-0.3883,0.2278,-0.06712,-1.141,-0.1745,-0.3643,0.3609,0.04332,0.06668,-0.1051,-0.7994,-0.073,-1.181,-1.675
-0.1355,-0.263,-0.2096,-0.7904,-0.1493,-0.8261,0.09776,-0.3883,0.2278,-0.07873,-1.141,-0.115,-0.3643,2.35,0.04332,0.06668,-0.1051,-0.7994,-0.073,-1.181,0.3257
-0.1355,-0.263,-0.2096,-0.7904,-0.1493,-0.8261,0.09776,-0.4137,0.1181,-0.05192,-1.141,-0.115,-0.3643,-0.8337,0.04332,0.06668,-0.1056,-0.7994,-0.00386,-1.181,0.4639
-0.1355,-0.263,-0.2096,-0.7904,-0.1089,-0.8261,0.09776,-0.2781,0.1181,-0.05192,-1.141,-0.1106,-0.3643,-1.526,0.04332,0.06668,-0.1056,-0.7994,-0.00386,-1.181,0.8593
-0.1355,-0.263,-0.2096,-0.7165,-0.1089,-0.8082,0.09776,-0.2781,0.5283,-0.05192,-1.141,-0.1106,-0.3643,1.98,0.1533,0.06668,-0.09326,-0.7023,-0.00386,-0.532,-1.923
-0.09966,-0.263,-0.2096,-0.7165,-0.1089,-0.8082,0.09776,-0.2781,0.5283,-0.05192,-1.138,-0.1106,-0.3643,0.8364,0.1161,0.06668,-0.13,-0.7023,-0.00386,-0.532,-2.492
-0.09966,-0.263,-0.2096,-0.7165,-0.1089,-0.8082,0.09776,-0.2584,0.5283,0.03934,-1.138,-0.1106,-0.4908,-0.2362,0.1161,0.06668,-0.1313,-0.8528,-0.00386,-0.532,-0.1738
-0.09966,-0.2366,-0.1179,-0.7165,-0.1089,-0.8082,0.09776,-0.2584,0.5283,0.03934,-1.138,-0.1106,-0.4908,-1.547,0.06975,0.06668,-0.1313,-0.8528,-0.00386,-0.532,-0.09903
-0.09966,-0.2366,-0.1179,-0.7106,-0.1089,-0.9861,0.09776,-0.2584,0.5283,-0.01381,-1.138,-0.02103,-0.4908,0.2001,0.06975,0.06668,-0.1366,-0.8528,-0.00386,-0.532,-0.402
-0.008775,-0.2366,-0.1179,-0.7106,-0.05736,-0.9861,0.09776,-0.2584,0.5283,-0.01381,-1.102,-0.02103,-0.4908,0.9772,0.06975,0.06668,-0.1461,-0.8528,-0.00386,-0.532,0.3372
-0.008775,-0.2366,-0.1179,-0.6386,-0.05736,-1.167,-0.9992,-0.2584,0.5283,-0.01381,-0.988,-0.02103,-0.4908,-0.503,0.08876,0.06668,-0.1461,-0.8528,-0.00386,-0.532,1.028
-0.008775,-0.2366,-0.1179,-0.6386,-0.05736,-1.167,-0.9992,-0.2584,0.5283,-0.01381,-0.988,-0.02103,-0.3078,0.699,0.08876,0.06668,-0.1489,-0.8528,-0.09561,-0.532,-0.5104
0.06437,-0.2366,-0.1179,-1.012,-0.05736,-1.227,-0.9992,-0.2584,0.5283,-0.01381,-0.988,-0.02103,-0.3078,1.471,0.08876,0.02773,-0.08312,-0.8528,-0.03136,-0.6604,0.5009
0.06437,-0.2366,-0.1179,-1.012,-0.1068,-1.227,-0.9992,-0.2584,0.5283,-0.01381,-0.988,-0.01737,-0.3078,1.29,0.04462,0.02773,-0.08312,-0.826,-0.05344,-0.3615,0.06657
0.0005179,0.04628,-0.1657,-1.012,-0.1068,-1.227,0.3101,-0.2584,0.3754,-0.01381,-0.988,-0.0853,-0.3078,1.005,0.04462,0.04186,-0.08312,-0.826,-0.07957,-0.3615,-0.3619
0.0005179,-0.03701,-0.1657,-1.012,-0.1068,-1.227,0.3101,-0.2584,0.3754,-0.01381,-0.988,-0.0853,-0.3122,1.345,0.04462,0.04186,-0.0834,-0.826,-0.07957,-0.3615,0.4221
0.1213,-0.03701,-0.1657,-0.8235,-0.1146,-1.227,-0.04359,-0.2584,0.3754,-0.008731,-0.8856,-0.0853,-0.3122,0.3475,0.04462,0.04186,-0.0834,-0.826,-0.07957,-0.3615,-1.518
0.1213,-0.03701,-0.1657,-0.8235,-0.1071,-1.227,-1.736,-0.2584,0.3754,-0.008731,-0.8856,-0.0853,-0.3122,-1.319,0.04462,0.04186,-0.05084,-0.826,-0.1112,-0.3615,0.6727
0.1213,0.1176,-0.1724,-0.8841,-0.1071,-1.219,-1.736,-0.2584,0.3754,-0.008731,-0.8856,-0.0853,-0.4955,1.319,0.04462,0.04186,-0.1152,-0.7628,-0.1112,-0.3615,-0.2369
0.1213,-0.05295,-0.1724,-0.9739,-0.09599,-1.219,0.3274,-0.2584,0.3754,-0.008731,-0.8793,-0.0853,-0.4583,0.9475,0.04462,0.04186,-0.09901,-0.6304,-0.07173,-0.3615,1.043
0.1213,-0.05295,-0.1724,-0.9039,-0.09599,-1.219,0.3274,-0.5414,0.3754,-0.008731,-0.8793,-0.1336,-0.5148,1.185,0.04462,0.04689,-0.09901,-0.6304,-0.07173,-0.3615,2.211
0.1213,-0.05295,-0.1724,-0.8001,-0.09599,-1.219,0.3274,-0.4821,0.3754,-0.008731,-0.9435,-0.2259,-0.5148,1.325,0.05538,0.07608,-0.09901,-0.6304,-0.1157,-0.3615,-2.966
0.006333,-0.05295,-0.1724,-0.8001,-0.09599,-1.223,0.3274,-0.3115,0.3754,-0.01801,-0.9435,-0.2259,-0.5148,1.843,0.05538,0.07608,-0.09901,-0.6304,-0.1157,-0.4084,-1.006
0.006333,-0.05295,-0.1724,-0.8001,-0.09599,-1.223,0.3274,-0.3115,0.3754,-0.01801,-0.9435,-0.2259,-0.5148,-0.6083,0.05538,0.07608,-0.1501,-0.6304,-0.1157,-0.4084,-1.541
0.006333,-0.05295,-0.09502,-0.8001,-0.09599,-0.9527,0.3274,-0.3115,0.3754,-0.01801,-1.17,-0.2259,-0.4608,-0.1656,0.05538,0.07608,-0.1501,-0.6304,-0.005559,-0.6667,0.4021
-0.06024,-0.05295,-0.09502,-0.8001,-0.09599,-0.9527,0.3274,-0.3115,0.1747,-0.004693,-1.17,-0.2259,-0.4608,-0.8561,0.05538,0.07608,-0.1501,-0.7746,-0.08435,-0.6667,0.07845
-0.06024,-0.02395,-0.2405,-0.8001,-0.09599,-0.8617,0.3157,-0.2821,0.3146,-0.004693,-1.17,-0.1565,-0.4608,0.668,0.05538,0.02142,-0.1501,-0.7746,-0.08435,-0.6667,-0.1787
-0.06024,-0.02395,-0.2405,-0.8904,-0.09599,-0.9134,1.366,-0.4039,0.07708,0.04622,-1.17,-0.1565,-0.4608,-0.1943,0.05538,0.1417,-0.1501,-0.7003,-0.08435,-1.016,-1.751
-0.0569,-0.02395,-0.2405,-0.8416,-0.09599,-1.292,0.8293,-0.4039,0.2244,0.04622,-1.017,-0.1565,-0.4983,1.718,0.05538,0.1417,-0.1229,-0.7003,-0.08435,-1.016,0.5834
-0.1503,-0.02395,-0.2405,-0.7403,-0.09599,-1.084,0.8293,-0.4039,0.2244,0.04622,-1.108,-0.1565,-0.4983,-1.392,0.05538,0.1417,-0.1684,-0.7003,-0.08435,-1.016,-0.8173
-0.1503,-0.02395,-0.2405,-0.7403,-0.139,-1.084,0.8293,-0.4039,0.2244,0.1989,-0.9946,-0.1372,-0.4983,-1.362,-0.1259,0.1417,-0.1157,-0.7003,-0.08435,-1.016,-2.525
-0.3083,-0.02395,-0.2405,-0.7403,-0.1378,-1.084,0.8293,-0.4991,0.2244,0.1989,-0.9946,-0.1372,-0.4983,-2.264,-0.1259,0.217,-0.1157,-0.783,-0.08435,-1.016,2.13
-0.3083,-0.02395,-0.2405,-0.7403,-0.1378,-1.07,0.8293,-0.4991,0.4215,0.1989,-0.9946,-0.1372,-0.4983,0.7965,-0.1259,0.217,-0.1157,-0.783,-0.08435,-1.016,-1.846
-0.3083,-0.02395,-0.1011,-0.7403,-0.1378,-1.07,0.8293,-0.4436,0.4215,0.1989,-0.6801,-0.1578,-0.4983,0.654,-0.1259,0.217,-0.1157,-0.783,-0.08435,-0.7535,1.201
-0.2218,-0.04175,-0.1011,-0.6516,-0.1378,-1.09,0.8293,-0.4436,0.4215,0.1989,-0.9776,-0.09068,-0.4983,4.279,-0.1259,0.2375,-0.1157,-0.783,-0.08435,-0.7535,-0.437
-0.2218,-0.223,-0.1011,-0.7886,-0.1378,-1.09,0.8293,-0.4436,0.2674,0.1989,-0.9776,-0.08999,-0.6093,0.5516,-0.01978,0.2375,-0.1319,-0.783,-0.08435,-0.7535,0.7918
-0.2218,-0.223,-0.1011,-0.7886,-0.1378,-1.09,0.8293,-0.3546,0.2674,0.03164,-0.9776,-0.08999,-0.5374,2.313,-0.01978,0.2375,-0.1319,-0.5417,-0.08435,-0.2066,1.839
-0.2238,-0.223,-0.1011,-0.7886,-0.1378,-1.09,0.8293,-0.3546,0.2686,0.05833,-0.9776,-0.08999,-0.5374,-3.41,-0.01714,0.2375,-0.1319,-0.5417,-0.08435,-0.2066,0.4914
-0.1791,-0.2292,-0.196,-0.7886,-0.1378,-1.153,0.8293,-0.3546,-0.178,0.05833,-0.9776,-0.1083,-0.5374,0.02785,0.09409,0.2375,-0.1319,-0.5432,-0.08435,-0.2066,1.726
-0.1791,-0.2292,-0.196,-0.7886,-0.1378,-1.106,0.8293,-0.3546,0.04861,0.05833,-0.9776,-0.1083,-0.5374,0.7733,-0.07602,0.2375,-0.1319,-0.5432,-0.03048,-0.2066,1.444
-0.1791,-0.1692,0.001851,-0.7886,-0.1378,-1.112,0.8293,-0.2217,0.04861,0.05833,-1.045,-0.03249,-0.5374,-0.7599,-0.07602,0.2375,-0.1319,-0.5432,-0.1215,-0.2066,1.411
-0.1791,-0.1692,-0.01621,-0.7886,-0.1378,-1.112,0.8293,-0.2217,0.04861,0.05833,-0.8589,-0.03249,-0.5374,1.242,-0.07602,0.2375,-0.1319,-0.5432,-0.1215,-0.8594,-1.581
-0.1791,-0.1692,-0.04206,-0.7886,-0.1378,-1.112,0.8293,-0.2541,0.04861,0.03786,-1.365,-0.08313,-0.5422,1.43,0.02697,0.2375,-0.09468,-0.5432,-0.1215,-0.8594,-2.752
-0.2749,-0.289,-0.0787,-0.7886,-0.1378,-1.112,-0.1776,-0.2541,-0.03386,0.03786,-1.365,-0.08313,-0.3968,-1.264,0.02697,0.2375,-0.09468,-0.5432,-0.1215,-0.8594,-0.5684
-0.2749,-0.289,-0.0787,-0.7899,-0.1378,-1.112,-0.1776,-0.2541,-0.03386,0.07148,-1.37,-0.08313,-0.3968,-0.592,0.02697,0.2375,-0.09468,-0.5936,-0.1215,-0.4213,0.4576
-0.1784,-0.289,-0.0787,-0.7469,-0.1378,-1.112,-0.1776,-0.2541,-0.03556,0.07148,-1.37,-0.09445,-0.3968,0.9422,0.02697,0.1608,-0.09468,-0.5936,-0.1215,-0.4213,2.244
-0.129,-0.3285,-0.2329,-0.7469,-0.1378,-1.12,-0.1776,-0.2541,0.04188,0.07148,-1.37,-0.09445,-0.5175,-1.472,-0.001723,0.1608,-0.09468,-0.6176,-0.1215,-0.8325,1.291
-0.129,-0.3285,-0.2329,-0.7469,-0.2058,-1.12,-0.1776,-0.2541,0.04188,0.07148,-1.37,-0.02573,-0.5175,-0.7447,-0.08201,0.1608,-0.09468,-0.6176,-0.1215,-0.8325,1.173
-0.129,-0.3285,-0.2237,-0.7469,-0.09387,-1.12,-0.1776,-0.2541,0.04188,0.07148,-1.37,-0.02573,-0.5175,1.061,-0.08201,0.1608,-0.09468,-0.6176,-0.1215,-0.8325,1.308
-0.0996,-0.1858,-0.2237,-0.7469,-0.2689,-1.12,-0.1776,-0.2541,0.04326,0.07148,-1.37,-0.02573,-0.5175,-0.9838,-0.08201,-0.2364,-0.09468,-0.6176,-0.128,-0.8325,-0.09396
-0.0996,-0.1858,-0.2765,-0.7469,-0.2689,-1.12,-0.1776,-0.2541,0.04326,0.07148,-1.37,-0.02573,-0.5175,0.4653,-0.08201,-0.2174,-0.09468,-0.6176,-0.128,-0.8325,-2.375
-0.0996,-0.104,-0.2765,-0.7469,-0.2433,-1.12,1.211,-0.2541,0.04326,0.07148,-1.37,-0.02573,-0.3533,-1.362,-0.08201,-0.2569,-0.06908,-0.6543,-0.128,-0.7352,0.9741
-0.0996,-0.104,-0.2765,-0.7766,-0.2433,-1.12,1.211,-0.2541,0.1872,-0.108,-0.9242,-0.02573,-0.5057,1.301,-0.08201,-0.2569,-0.06908,-0.6543,-0.128,-0.2335,2.215
-0.0996,-0.1247,-0.2017,-0.7766,-0.1314,-1.12,-1.138,-0.2541,0.1872,0.1735,-0.9242,-0.02573,-0.5057,0.8321,-0.08201,-0.2569,-0.06908,-0.6543,-0.128,-0.8752,0.501
-0.0996,-0.1247,-0.1974,-0.7734,-0.1635,-1.12,-1.138,-0.2541,0.1872,0.1735,-0.8391,-0.04627,-0.5057,1.211,-0.08201,-0.2569,-0.06908,-0.6543,-0.128,-0.4487,1.224
-0.2683,-0.1247,-0.1974,-0.7734,-0.1635,-1.12,-1.138,-0.2541,0.1872,0.1735,-0.9614,-0.04627,-0.5057,1.362,-0.08201,-0.2569,-0.06908,-0.6543,-0.1333,-0.4487,2.456
-0.1705,-0.1247,-0.2598,-0.7734,-0.1635,-1.26,-1.138,-0.2541,-0.05344,0.1735,-0.9799,-0.04627,-0.5057,0.6843,-0.08201,0.03622,-0.06908,-0.7884,-0.1333,-0.4487,-0.01755
-0.1705,-0.1247,-0.2598,-0.7734,-0.1635,-1.26,-1.283,-0.2541,0.2386,0.1884,-0.6598,-0.1375,-0.5057,0.02965,-0.08201,0.03622,-0.1772,-0.7884,-0.1333,-0.4487,2.546
-0.1681,-0.1548,-0.2598,-0.7734,-0.1722,-1.26,-1.283,-0.2541,-0.01086,0.01669,-0.6778,-0.1375,-0.332,-0.7624,-0.08201,-0.06394,-0.1772,-0.7884,-0.1333,-0.3601,0.7276
-0.1681,-0.1548,-0.2193,-0.7734,-0.1722,-1.26,-0.1545,-0.2541,-0.01086,0.06127,-0.6778,-0.1375,-0.332,0.5852,-0.0769,-0.06394,-0.1772,-0.7884,-0.1335,-0.3601,0.195
-0.1681,-0.1548,-0.2193,-0.7734,-0.1722,-1.096,0.3261,-0.07261,-0.01086,0.06127,-0.6778,-0.03074,-0.332,2.864,-0.0769,-0.1162,-0.1772,-0.7884,-0.1335,-0.3601,-1.119
-0.1003,-0.1548,-0.2193,-0.7734,-0.1722,-1.096,0.3261,-0.08241,-0.01086,0.06127,-0.6778,-0.03074,-0.332,-0.9842,0.004956,-0.1162,-0.1772,-0.7884,-0.04216,-0.3601,1.655
-0.1003,-0.1548,-0.2193,-0.7712,-0.1722,-1.096,-0.5963,-0.2981,0.1181,0.06127,-0.6778,-0.03074,-0.332,-0.914,0.004956,-0.0717,-0.1361,-0.791,-0.08788,-0.3895,0.9519
-0.1003,-0.1548,-0.2193,-0.7712,-0.1722,-1.052,-0.7318,-0.2981,0.1181,0.06127,-0.6778,-0.03074,-0.332,0.8664,0.004956,-0.0717,-0.1361,-0.791,-0.08788,-0.3895,0.6096
-0.1003,-0.1548,-0.2193,-0.8738,-0.1432,-1.052,-0.7318,-0.419,0.1181,0.06127,-1.124,-0.03074,-0.332,-0.2219,0.004956,-0.0717,-0.1361,-0.791,-0.08788,-0.5851,-1.538
-0.1003,-0.1848,-0.2193,-0.9798,-0.06268,-1.052,-1.187,-0.419,0.1311,0.1072,-1.124,-0.03074,-0.6228,-1.817,0.004956,-0.0717,-0.1361,-0.8376,-0.08745,-0.5851,0.1773
-0.1003,-0.1848,-0.2193,-0.9798,-0.06268,-1.052,-1.187,-0.419,0.1311,0.1072,-0.9237,-0.03074,-0.6228,-0.1988,-0.06467,-0.1044,-0.1361,-0.8376,-0.08745,-0.5851,0.7479
-0.1003,-0.1848,-0.2193,-0.9798,-0.06268,-1.052,-1.187,-0.419,0.02604,0.1072,-0.9237,-0.03074,-0.6228,-1.188,-0.06467,-0.1044,-0.1361,-0.8376,-0.08745,-0.5851,3.347
-0.1128,-0.1848,-0.2272,-0.9798,-0.06268,-1.015,-1.187,-0.3494,0.2081,-0.01264,-0.9237,-0.05973,-0.6228,-0.6687,-0.148,-0.1044,-0.1365,-0.8376,-0.08745,-0.5851,0.1205
-0.1128,-0.1848,-0.2272,-0.9798,-0.06268,-1.015,-1.187,-0.5116,0.2081,-0.01264,-0.9237,-0.06878,-0.6228,-3.132,-0.148,-0.1044,-0.1365,-0.7578,-0.08765,-0.509,1.54
-0.09021,-0.1848,-0.2272,-1.042,-0.06268,-1.015,-1.187,-0.5116,0.02919,-0.004684,-0.9237,-0.06878,-0.5527,-1.106,-0.148,-0.1044,-0.1265,-0.7578,-0.08765,-0.509,-2.463
-0.09021,-0.1848,-0.2272,-1.042,-0.06268,-1.168,-1.187,-0.2775,0.02919,-0.004684,-0.7914,-0.04976,-0.5527,0.1576,-0.148,-0.1044,-0.1265,-0.7578,-0.08765,-0.509,2.663
-0.09021,-0.2167,-0.2272,-0.9077,-0.06268,-1.168,-1.187,-0.2775,0.02919,0.05181,-1.234,-0.04976,-0.4045,-0.508,-0.148,-0.02154,-0.1265,-0.7578,-0.08765,-0.7886,1.084
-0.09021,-0.1182,-0.2272,-0.9077,-0.06268,-0.9527,-1.187,-0.3551,0.2538,0.05181,-1.234,-0.04976,-0.4045,-1.448,-0.148,-0.02154,-0.1265,-0.7315,-0.08765,-0.7331,-0.4814
-0.06109,-0.1182,-0.2272,-0.9077,-0.06268,-0.9527,-1.187,-0.4504,0.3629,0.05181,-1.234,-0.04976,-0.4045,-1.485,-0.148,-0.02154,-0.1164,-0.7315,-0.09278,-0.7331,-1.426
-0.06109,-0.1182,-0.2272,-1.003,-0.06268,-0.9538,-0.5058,-0.4504,0.3882,0.05181,-1.234,-0.1126,-0.4045,0.4371,-0.148,-0.004962,-0.1164,-0.7315,-0.09278,-0.2684,-1.518
-0.06109,-0.1182,-0.1847,-1.003,-0.06268,-0.9538,-1.7,-0.4504,0.3882,0.05181,-1.234,-0.1126,-0.4045,-0.1778,-0.148,-0.004962,-0.1164,-0.7315,-0.09278,-0.2684,-0.1374
-0.06109,-0.1182,-0.2884,-1.003,-0.07251,-0.9538,-2.804,-0.4504,0.3882,0.04157,-0.6837,-0.1126,-0.6181,-0.51,-0.148,-0.004962,-0.1967,-0.7315,-0.02087,-0.2684,0.964
-0.06109,-0.1182,-0.2884,-1.003,-0.07251,-0.9538,-2.804,-0.4504,0.3882,0.04157,-1.031,-0.1126,-0.5714,0.01926,-0.148,-0.004962,-0.1642,-0.7315,-0.02087,-0.2684,0.08425
-0.06109,-0.2021,-0.2884,-0.8311,-0.07251,-0.9538,-2.804,-0.4504,0.3882,0.04157,-1.031,-0.1126,-0.3345,-1.251,-0.1873,-0.004962,-0.1642,-0.6467,-0.02087,-0.2684,0.0002851
-0.02123,-0.1106,-0.1839,-0.8311,-0.07251,-0.9538,-1.031,-0.4504,0.3882,0.04157,-1.325,-0.1126,-0.3345,0.0365,-0.1873,-0.004962,-0.178,-0.6467,-0.02087,-0.2684,-2.29
-0.02123,-0.1106,-0.1839,-0.8311,-0.07251,-1.218,-1.031,-0.4504,0.3125,0.04157,-1.325,-0.1126,-0.3345,-1.182,-0.01235,-0.004962,-0.178,-0.6467,-0.02087,-0.1575,-3.393
-0.02123,-0.4112,-0.1839,-0.8311,-0.07251,-1.295,-1.031,-0.2798,0.3125,-0.06296,-1.325,-0.05777,-0.3345,0.8621,-0.1291,-0.004962,-0.178,-0.6467,-0.07303,-0.7484,-0.3861
-0.02123,-0.4112,-0.1839,-0.8311,-0.07251,-1.295,-1.031,-0.3777,0.3125,-0.06296,-1.325,-0.05777,-0.3345,0.4329,-0.1291,-0.004962,-0.1502,-0.6467,-0.07303,-0.7484,0.5263
0.04912,-0.2166,-0.197,-0.8311,-0.07251,-1.295,-1.031,-0.3777,0.2474,0.01022,-1.325,-0.05777,-0.3345,0.2984,-0.1291,-0.004962,-0.1502,-0.6467,-0.07303,-0.7484,-0.0348
0.04912,-0.2166,-0.197,-0.8311,-0.07251,-1.191,-1.898,-0.4107,0.1329,-0.08498,-1.325,-0.05777,-0.3345,-1.921,-0.1291,-0.004962,-0.1502,-0.6467,-0.07303,-1.109,0.4355
0.04912,-0.2166,-0.197,-0.8311,-0.07251,-1.191,-1.898,-0.4107,0.1329,-0.08498,-1.325,-0.05777,-0.3345,-0.5035,-0.1123,-0.004962,-0.1577,-0.6467,-0.04946,-0.3469,2.292
0.04912,-0.1821,-0.319,-0.8924,-0.07251,-1.374,-1.898,-0.1946,0.1329,-0.08498,-1.354,-0.05777,-0.5434,2.074,-0.1599,-0.004962,-0.1577,-0.6467,-0.04946,-0.3469,1.616
0.04912,-0.1821,-0.2463,-0.8134,-0.07251,-1.182,-1.722,-0.1946,0.1329,0.05569,-1.252,-0.05777,-0.5434,1.073,-0.1599,-0.004962,-0.1577,-0.6467,-0.07297,-0.3469,-1.522
0.04912,-0.1821,-0.2463,-0.8134,-0.07251,-1.182,-1.722,-0.1946,0.2097,0.05569,-0.972,-0.05777,-0.5434,-1.311,-0.01603,-0.004962,-0.1577,-0.6175,-0.02478,-1.09,0.637
-0.1211,-0.1821,-0.2463,-0.8134,-0.07251,-1.311,-1.722,-0.1946,0.2097,-0.01895,-0.8783,-0.1842,-0.5434,-0.2513,-0.01603,-0.0539,-0.1577,-0.7912,-0.02478,-1.09,1.819
0.06328,-0.1821,-0.2463,-1.042,-0.07251,-1.311,-0.5217,-0.2638,0.2097,-0.01895,-0.8783,-0.06186,-0.492,-0.8813,-0.08754,-0.1,-0.1643,-0.6946,-0.02478,-1.09,0.8018
